Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",1,9/01/2020,Loteria del Valle,4524,718,243,Secos
"2,020",1,8/01/2020,Loteria del Valle,4523,5551,246,Secos
"2,020",1,30/01/2020,Loteria del Valle,4527,8496,82,Secos
"2,020",2,20/02/2020,Loteria del Valle,4530,4974,229,Secos
"2,020",2,6/02/2020,Loteria del Valle,4528,4056,183,Secos
"2,020",2,29/02/2020,Loteria del Valle,4531,9581,158,Secos
"2,020",2,13/02/2020,Loteria del Valle,4529,7679,127,Secos
"2,020",3,30/03/2020,Loteria del Valle,4532,2407,166,Secos
"2,020",3,30/03/2020,Loteria del Valle,4533,1711,24,Secos
"2,020",4,3/04/2020,Loteria del Valle,4534,2916,175,Secos
"2,020",5,28/05/2020,Loteria del Valle,4537,9267,19,Secos
"2,020",5,14/05/2020,Loteria del Valle,4535,7064,53,Secos
"2,020",5,22/05/2020,Loteria del Valle,4536,7458,105,Secos
"2,020",6,18/06/2020,Loteria del Valle,4540,3801,19,Secos
"2,020",6,16/06/2020,Loteria del Valle,4539,8994,195,Secos
"2,020",6,4/06/2020,Loteria del Valle,4538,8128,194,Secos
"2,020",6,30/06/2020,Loteria del Valle,4541,7347,159,Secos
"2,020",7,15/07/2020,Loteria del Valle,4543,3429,174,Secos
"2,020",7,3/07/2020,Loteria del Valle,4542,214,199,Secos
"2,020",7,23/07/2020,Loteria del Valle,4545,9354,36,Secos
"2,020",7,17/07/2020,Loteria del Valle,4544,9093,3,Secos
"2,020",8,13/08/2020,Loteria del Valle,4548,8457,111,Secos
"2,020",8,10/08/2020,Loteria del Valle,4547,3831,22,Secos
"2,020",8,27/08/2020,Loteria del Valle,4550,9543,84,Secos
"2,020",8,20/08/2020,Loteria del Valle,4549,3602,17,Secos
"2,020",8,1/08/2020,Loteria del Valle,4546,8943,203,Secos
"2,020",9,11/09/2020,Loteria del Valle,4552,709,82,Secos
"2,020",9,4/09/2020,Loteria del Valle,4551,1911,124,Secos
"2,020",9,24/09/2020,Loteria del Valle,4554,2804,247,Secos
"2,020",9,17/09/2020,Loteria del Valle,4553,6297,134,Secos
"2,020",10,19/10/2020,Loteria del Valle,4557,2458,61,Secos
"2,020",10,23/10/2020,Loteria del Valle,4558,6662,208,Secos
"2,020",10,8/10/2020,Loteria del Valle,4556,9961,43,Secos
"2,020",10,29/10/2020,Loteria del Valle,4559,5569,187,Secos
"2,020",10,1/10/2020,Loteria del Valle,4555,2855,101,Secos
"2,020",11,5/11/2020,Loteria del Valle,4560,2014,152,Secos
"2,020",11,20/11/2020,Loteria del Valle,4562,4983,140,Secos
"2,020",11,18/11/2020,Loteria del Valle,4561,7170,146,Secos
"2,020",12,4/12/2020,Loteria del Valle,4564,1020,59,Secos
"2,020",12,24/12/2020,Loteria del Valle,4567,4572,106,Secos
"2,020",12,15/12/2020,Loteria del Valle,4565,9219,154,Secos
"2,020",12,17/12/2020,Loteria del Valle,4566,1320,113,Secos
"2,020",12,2/12/2020,Loteria del Valle,4563,8132,95,Secos
"2,020",1,8/01/2020,Loteria del Valle,4523,8472,150,Secos
"2,020",1,23/01/2020,Loteria del Valle,4526,5988,29,Secos
"2,020",1,16/01/2020,Loteria del Valle,4525,7714,235,Secos
"2,020",1,30/01/2020,Loteria del Valle,4527,9162,161,Secos
"2,020",1,5/01/2021,Loteria del Valle,4568,649,167,Secos
"2,020",1,9/01/2020,Loteria del Valle,4524,573,219,Secos
"2,020",2,6/02/2020,Loteria del Valle,4528,2335,21,Secos
"2,020",2,13/02/2020,Loteria del Valle,4529,9819,241,Secos
"2,020",2,20/02/2020,Loteria del Valle,4530,9880,189,Secos
"2,020",2,29/02/2020,Loteria del Valle,4531,8419,73,Secos
"2,020",3,30/03/2020,Loteria del Valle,4532,6149,136,Secos
"2,020",3,30/03/2020,Loteria del Valle,4533,7804,213,Secos
"2,020",4,3/04/2020,Loteria del Valle,4534,6152,86,Secos
"2,020",5,14/05/2020,Loteria del Valle,4535,2138,222,Secos
"2,020",5,22/05/2020,Loteria del Valle,4536,464,158,Secos
"2,020",5,28/05/2020,Loteria del Valle,4537,8369,226,Secos
"2,020",6,18/06/2020,Loteria del Valle,4540,4255,203,Secos
"2,020",6,16/06/2020,Loteria del Valle,4539,1808,71,Secos
"2,020",6,30/06/2020,Loteria del Valle,4541,9236,172,Secos
"2,020",6,4/06/2020,Loteria del Valle,4538,7477,211,Secos
"2,020",7,17/07/2020,Loteria del Valle,4544,6026,200,Secos
"2,020",7,15/07/2020,Loteria del Valle,4543,1238,39,Secos
"2,020",7,23/07/2020,Loteria del Valle,4545,384,127,Secos
"2,020",7,3/07/2020,Loteria del Valle,4542,98,162,Secos
"2,020",8,13/08/2020,Loteria del Valle,4548,6417,20,Secos
"2,020",8,20/08/2020,Loteria del Valle,4549,3882,178,Secos
"2,020",8,10/08/2020,Loteria del Valle,4547,242,40,Secos
"2,020",8,27/08/2020,Loteria del Valle,4550,706,246,Secos
"2,020",8,1/08/2020,Loteria del Valle,4546,4436,54,Secos
"2,020",9,4/09/2020,Loteria del Valle,4551,4985,168,Secos
"2,020",9,24/09/2020,Loteria del Valle,4554,877,25,Secos
"2,020",9,11/09/2020,Loteria del Valle,4552,8387,232,Secos
"2,020",9,17/09/2020,Loteria del Valle,4553,7242,244,Secos
"2,020",10,8/10/2020,Loteria del Valle,4556,5364,120,Secos
"2,020",10,23/10/2020,Loteria del Valle,4558,9872,108,Secos
"2,020",10,1/10/2020,Loteria del Valle,4555,8211,150,Secos
"2,020",10,19/10/2020,Loteria del Valle,4557,9383,64,Secos
"2,020",10,29/10/2020,Loteria del Valle,4559,8822,170,Secos
"2,020",11,18/11/2020,Loteria del Valle,4561,123,144,Secos
"2,020",11,20/11/2020,Loteria del Valle,4562,5866,209,Secos
"2,020",11,5/11/2020,Loteria del Valle,4560,4142,10,Secos
"2,020",12,15/12/2020,Loteria del Valle,4565,6808,154,Secos
"2,020",12,2/12/2020,Loteria del Valle,4563,3335,217,Secos
"2,020",12,17/12/2020,Loteria del Valle,4566,4187,62,Secos
"2,020",12,24/12/2020,Loteria del Valle,4567,1463,10,Secos
"2,020",12,4/12/2020,Loteria del Valle,4564,654,6,Secos
"2,020",1,23/01/2020,Loteria del Valle,4526,208,70,Secos
"2,020",1,16/01/2020,Loteria del Valle,4525,1316,178,Secos
"2,020",1,8/01/2020,Loteria del Valle,4523,4883,219,Secos
"2,020",1,9/01/2020,Loteria del Valle,4524,3417,153,Secos
"2,020",1,30/01/2020,Loteria del Valle,4527,6765,57,Secos
"2,020",1,5/01/2021,Loteria del Valle,4568,8493,46,Secos
"2,020",2,6/02/2020,Loteria del Valle,4528,512,211,Secos
"2,020",2,20/02/2020,Loteria del Valle,4530,1263,97,Secos
"2,020",2,29/02/2020,Loteria del Valle,4531,731,192,Secos
"2,020",2,13/02/2020,Loteria del Valle,4529,1249,82,Secos
"2,020",3,30/03/2020,Loteria del Valle,4532,2276,129,Secos
"2,020",3,30/03/2020,Loteria del Valle,4533,4535,78,Secos
"2,020",4,3/04/2020,Loteria del Valle,4534,6777,33,Secos
"2,020",5,14/05/2020,Loteria del Valle,4535,2268,170,Secos
"2,020",5,22/05/2020,Loteria del Valle,4536,6958,186,Secos
"2,020",5,28/05/2020,Loteria del Valle,4537,5168,85,Secos
"2,020",6,16/06/2020,Loteria del Valle,4539,7579,195,Secos
"2,020",6,4/06/2020,Loteria del Valle,4538,5800,35,Secos
"2,020",6,18/06/2020,Loteria del Valle,4540,9771,92,Secos
"2,020",6,30/06/2020,Loteria del Valle,4541,6659,97,Secos
"2,020",7,3/07/2020,Loteria del Valle,4542,296,134,Secos
"2,020",7,23/07/2020,Loteria del Valle,4545,1330,19,Secos
"2,020",7,17/07/2020,Loteria del Valle,4544,1942,40,Secos
"2,020",7,15/07/2020,Loteria del Valle,4543,6300,131,Secos
"2,020",8,27/08/2020,Loteria del Valle,4550,6393,105,Secos
"2,020",8,20/08/2020,Loteria del Valle,4549,6324,15,Secos
"2,020",8,1/08/2020,Loteria del Valle,4546,9129,44,Secos
"2,020",8,13/08/2020,Loteria del Valle,4548,8949,17,Secos
"2,020",8,10/08/2020,Loteria del Valle,4547,5877,117,Secos
"2,020",9,17/09/2020,Loteria del Valle,4553,786,38,Secos
"2,020",9,11/09/2020,Loteria del Valle,4552,4344,138,Secos
"2,020",9,4/09/2020,Loteria del Valle,4551,2971,245,Secos
"2,020",9,24/09/2020,Loteria del Valle,4554,3106,72,Secos
"2,020",10,29/10/2020,Loteria del Valle,4559,3806,209,Secos
"2,020",10,23/10/2020,Loteria del Valle,4558,5979,240,Secos
"2,020",10,19/10/2020,Loteria del Valle,4557,8507,54,Secos
"2,020",10,1/10/2020,Loteria del Valle,4555,6251,18,Secos
"2,020",10,8/10/2020,Loteria del Valle,4556,9774,69,Secos
"2,020",11,5/11/2020,Loteria del Valle,4560,950,159,Secos
"2,020",11,20/11/2020,Loteria del Valle,4562,8922,205,Secos
