Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",1,27/01/2020,Loteria del Cauca,2289,4754,139,Secos
"2,020",1,13/01/2020,Loteria del Cauca,2287,9448,178,Secos
"2,020",1,20/01/2020,Loteria del Cauca,2288,4092,102,Secos
"2,020",2,10/02/2020,Loteria del Cauca,2291,6378,16,Secos
"2,020",2,3/02/2020,Loteria del Cauca,2290,2907,48,Secos
"2,020",2,17/02/2020,Loteria del Cauca,2292,3183,24,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2297,9796,49,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2294,7463,11,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2295,3198,40,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2293,7447,20,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2296,7659,175,Secos
"2,020",5,25/05/2020,Loteria del Cauca,2299,8559,23,Secos
"2,020",5,19/05/2020,Loteria del Cauca,2298,7289,14,Secos
"2,020",6,30/06/2020,Loteria del Cauca,2304,4682,90,Secos
"2,020",6,23/06/2020,Loteria del Cauca,2303,7186,102,Secos
"2,020",6,16/06/2020,Loteria del Cauca,2302,9916,151,Secos
"2,020",6,1/06/2020,Loteria del Cauca,2300,7067,47,Secos
"2,020",6,8/06/2020,Loteria del Cauca,2301,7555,5,Secos
"2,020",7,21/07/2020,Loteria del Cauca,2307,5018,77,Secos
"2,020",7,13/07/2020,Loteria del Cauca,2306,4908,85,Secos
"2,020",7,5/07/2020,Loteria del Cauca,2305,520,11,Secos
"2,020",7,26/07/2020,Loteria del Cauca,2308,5673,124,Secos
"2,020",8,31/08/2020,Loteria del Cauca,2313,138,3,Secos
"2,020",8,10/08/2020,Loteria del Cauca,2310,324,163,Secos
"2,020",8,24/08/2020,Loteria del Cauca,2312,115,55,Secos
"2,020",8,18/08/2020,Loteria del Cauca,2311,7633,24,Secos
"2,020",8,3/08/2020,Loteria del Cauca,2309,5980,140,Secos
"2,020",9,14/09/2020,Loteria del Cauca,2315,3626,144,Secos
"2,020",9,28/09/2020,Loteria del Cauca,2317,9683,48,Secos
"2,020",9,8/09/2020,Loteria del Cauca,2314,2039,19,Secos
"2,020",9,21/09/2020,Loteria del Cauca,2316,4388,136,Secos
"2,020",10,4/10/2020,Loteria del Cauca,2318,6704,106,Secos
"2,020",10,26/10/2020,Loteria del Cauca,2321,2483,52,Secos
"2,020",10,21/10/2020,Loteria del Cauca,2320,5872,109,Secos
"2,020",10,13/10/2020,Loteria del Cauca,2319,7404,12,Secos
"2,020",11,30/11/2020,Loteria del Cauca,2326,9437,35,Secos
"2,020",11,23/11/2020,Loteria del Cauca,2325,1422,99,Secos
"2,020",11,12/11/2020,Loteria del Cauca,2323,8629,102,Secos
"2,020",11,3/11/2020,Loteria del Cauca,2322,870,161,Secos
"2,020",11,17/11/2020,Loteria del Cauca,2324,2291,131,Secos
"2,020",12,28/12/2020,Loteria del Cauca,2330,4891,98,Secos
"2,020",12,7/12/2020,Loteria del Cauca,2327,8400,30,Secos
"2,020",12,21/12/2020,Loteria del Cauca,2329,3725,25,Secos
"2,020",12,14/12/2020,Loteria del Cauca,2328,8921,155,Secos
"2,020",1,8/01/2020,Loteria del Cauca,2286,4283,40,Secos
"2,020",1,27/01/2020,Loteria del Cauca,2289,7317,76,Secos
"2,020",1,20/01/2020,Loteria del Cauca,2288,1982,61,Secos
"2,020",1,13/01/2020,Loteria del Cauca,2287,9990,11,Secos
"2,020",2,17/02/2020,Loteria del Cauca,2292,6285,183,Secos
"2,020",2,10/02/2020,Loteria del Cauca,2291,8147,155,Secos
"2,020",2,3/02/2020,Loteria del Cauca,2290,228,23,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2295,6764,126,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2296,1824,39,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2293,9990,133,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2294,6181,148,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2297,6614,77,Secos
"2,020",5,25/05/2020,Loteria del Cauca,2299,7061,25,Secos
"2,020",5,19/05/2020,Loteria del Cauca,2298,4936,183,Secos
"2,020",6,8/06/2020,Loteria del Cauca,2301,1627,4,Secos
"2,020",6,30/06/2020,Loteria del Cauca,2304,2610,63,Secos
"2,020",6,23/06/2020,Loteria del Cauca,2303,5092,116,Secos
"2,020",6,1/06/2020,Loteria del Cauca,2300,8507,132,Secos
"2,020",6,16/06/2020,Loteria del Cauca,2302,873,62,Secos
"2,020",7,26/07/2020,Loteria del Cauca,2308,1006,141,Secos
"2,020",7,21/07/2020,Loteria del Cauca,2307,1225,82,Secos
"2,020",7,5/07/2020,Loteria del Cauca,2305,176,52,Secos
"2,020",7,13/07/2020,Loteria del Cauca,2306,2262,127,Secos
"2,020",8,24/08/2020,Loteria del Cauca,2312,6482,7,Secos
"2,020",8,31/08/2020,Loteria del Cauca,2313,7465,56,Secos
"2,020",8,3/08/2020,Loteria del Cauca,2309,5809,82,Secos
"2,020",8,18/08/2020,Loteria del Cauca,2311,4620,133,Secos
"2,020",8,10/08/2020,Loteria del Cauca,2310,8528,50,Secos
"2,020",9,14/09/2020,Loteria del Cauca,2315,7537,23,Secos
"2,020",9,8/09/2020,Loteria del Cauca,2314,5254,37,Secos
"2,020",9,21/09/2020,Loteria del Cauca,2316,5861,34,Secos
"2,020",9,28/09/2020,Loteria del Cauca,2317,6735,167,Secos
"2,020",10,26/10/2020,Loteria del Cauca,2321,9071,103,Secos
"2,020",10,4/10/2020,Loteria del Cauca,2318,5514,7,Secos
"2,020",10,21/10/2020,Loteria del Cauca,2320,8592,147,Secos
"2,020",10,13/10/2020,Loteria del Cauca,2319,2781,145,Secos
"2,020",11,23/11/2020,Loteria del Cauca,2325,4922,14,Secos
"2,020",11,12/11/2020,Loteria del Cauca,2323,3224,75,Secos
"2,020",11,3/11/2020,Loteria del Cauca,2322,1532,180,Secos
"2,020",11,17/11/2020,Loteria del Cauca,2324,8063,180,Secos
"2,020",11,30/11/2020,Loteria del Cauca,2326,9804,178,Secos
"2,020",12,21/12/2020,Loteria del Cauca,2329,2361,14,Secos
"2,020",12,14/12/2020,Loteria del Cauca,2328,8719,50,Secos
"2,020",12,28/12/2020,Loteria del Cauca,2330,3411,56,Secos
"2,020",12,7/12/2020,Loteria del Cauca,2327,7415,144,Secos
"2,020",1,20/01/2020,Loteria del Cauca,2288,3926,152,Secos
"2,020",1,27/01/2020,Loteria del Cauca,2289,2861,49,Secos
"2,020",1,8/01/2020,Loteria del Cauca,2286,336,186,Secos
"2,020",1,13/01/2020,Loteria del Cauca,2287,7715,132,Secos
"2,020",2,17/02/2020,Loteria del Cauca,2292,2898,13,Secos
"2,020",2,3/02/2020,Loteria del Cauca,2290,1204,1,Secos
"2,020",2,10/02/2020,Loteria del Cauca,2291,827,56,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2296,9445,5,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2293,2866,121,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2294,3226,59,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2295,6393,163,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2297,5169,155,Secos
"2,020",5,19/05/2020,Loteria del Cauca,2298,5799,40,Secos
"2,020",5,25/05/2020,Loteria del Cauca,2299,44,171,Secos
"2,020",6,30/06/2020,Loteria del Cauca,2304,6671,108,Secos
"2,020",6,23/06/2020,Loteria del Cauca,2303,5562,20,Secos
"2,020",6,16/06/2020,Loteria del Cauca,2302,5537,36,Secos
"2,020",6,8/06/2020,Loteria del Cauca,2301,2606,60,Secos
"2,020",6,1/06/2020,Loteria del Cauca,2300,1227,117,Secos
"2,020",7,26/07/2020,Loteria del Cauca,2308,4884,24,Secos
"2,020",7,13/07/2020,Loteria del Cauca,2306,3418,62,Secos
"2,020",7,21/07/2020,Loteria del Cauca,2307,7744,8,Secos
"2,020",7,5/07/2020,Loteria del Cauca,2305,7525,92,Secos
"2,020",8,18/08/2020,Loteria del Cauca,2311,4945,103,Secos
"2,020",8,31/08/2020,Loteria del Cauca,2313,8396,118,Secos
"2,020",8,10/08/2020,Loteria del Cauca,2310,4262,185,Secos
"2,020",8,3/08/2020,Loteria del Cauca,2309,83,41,Secos
"2,020",8,24/08/2020,Loteria del Cauca,2312,4331,104,Secos
"2,020",9,14/09/2020,Loteria del Cauca,2315,7448,109,Secos
"2,020",9,8/09/2020,Loteria del Cauca,2314,5069,180,Secos
"2,020",9,21/09/2020,Loteria del Cauca,2316,9141,50,Secos
"2,020",9,28/09/2020,Loteria del Cauca,2317,4937,0,Secos
"2,020",10,13/10/2020,Loteria del Cauca,2319,5932,9,Secos
"2,020",10,26/10/2020,Loteria del Cauca,2321,424,48,Secos
"2,020",10,21/10/2020,Loteria del Cauca,2320,6491,167,Secos
"2,020",10,4/10/2020,Loteria del Cauca,2318,7800,96,Secos
"2,020",11,3/11/2020,Loteria del Cauca,2322,1313,158,Secos
"2,020",11,12/11/2020,Loteria del Cauca,2323,2676,167,Secos
