Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",7,26/07/2020,Loteria de Medellin,4532,992,139,Secos
"2,020",7,8/07/2020,Loteria de Medellin,4529,3227,2,Secos
"2,020",7,13/07/2020,Loteria de Medellin,4530,8331,29,Secos
"2,020",7,14/07/2020,Loteria de Medellin,4528,5099,157,Secos
"2,020",7,8/07/2020,Loteria de Medellin,4529,9711,129,Secos
"2,020",7,21/07/2020,Loteria de Medellin,4531,4132,120,Secos
"2,020",7,14/07/2020,Loteria de Medellin,4528,1887,182,Secos
"2,020",7,21/07/2020,Loteria de Medellin,4531,9509,162,Secos
"2,020",7,13/07/2020,Loteria de Medellin,4530,3264,26,Secos
"2,020",7,14/07/2020,Loteria de Medellin,4528,9227,317,Secos
"2,020",7,14/07/2020,Loteria de Medellin,4528,3527,144,Secos
"2,020",7,14/07/2020,Loteria de Medellin,4528,9792,293,Secos
"2,020",7,8/07/2020,Loteria de Medellin,4529,9829,175,Secos
"2,020",7,13/07/2020,Loteria de Medellin,4530,212,190,Secos
"2,020",7,21/07/2020,Loteria de Medellin,4531,2832,329,Secos
"2,020",7,8/07/2020,Loteria de Medellin,4529,5315,120,Secos
"2,020",8,18/08/2020,Loteria de Medellin,4535,1983,220,Secos
"2,020",8,31/08/2020,Loteria de Medellin,4537,3187,255,Secos
"2,020",8,1/08/2020,Loteria de Medellin,4533,3037,136,Secos
"2,020",8,31/08/2020,Loteria de Medellin,4537,7436,255,Secos
"2,020",8,31/08/2020,Loteria de Medellin,4537,5040,103,Secos
"2,020",8,10/08/2020,Loteria de Medellin,4534,8796,80,Secos
"2,020",8,31/08/2020,Loteria de Medellin,4537,3676,110,Secos
"2,020",8,10/08/2020,Loteria de Medellin,4534,8438,294,Secos
"2,020",8,18/08/2020,Loteria de Medellin,4535,3760,219,Secos
"2,020",8,1/08/2020,Loteria de Medellin,4533,8945,41,Secos
"2,020",8,24/08/2020,Loteria de Medellin,4536,4411,51,Secos
"2,020",8,18/08/2020,Loteria de Medellin,4535,1060,331,Secos
"2,020",8,24/08/2020,Loteria de Medellin,4536,1821,328,Secos
"2,020",8,31/08/2020,Loteria de Medellin,4537,5982,289,Secos
"2,020",8,10/08/2020,Loteria de Medellin,4534,9216,142,Secos
"2,020",8,18/08/2020,Loteria de Medellin,4535,7370,181,Secos
"2,020",8,1/08/2020,Loteria de Medellin,4533,4070,306,Secos
"2,020",8,24/08/2020,Loteria de Medellin,4536,7902,288,Secos
"2,020",8,24/08/2020,Loteria de Medellin,4536,3181,107,Secos
"2,020",8,24/08/2020,Loteria de Medellin,4536,3396,134,Secos
"2,020",8,18/08/2020,Loteria de Medellin,4535,4424,144,Secos
"2,020",8,1/08/2020,Loteria de Medellin,4533,4019,246,Secos
"2,020",8,1/08/2020,Loteria de Medellin,4533,5702,309,Secos
"2,020",8,10/08/2020,Loteria de Medellin,4534,9989,102,Secos
"2,020",8,10/08/2020,Loteria de Medellin,4534,3300,150,Secos
"2,020",9,7/09/2020,Loteria de Medellin,4538,3206,231,Secos
"2,020",9,7/09/2020,Loteria de Medellin,4538,4650,34,Secos
"2,020",9,7/09/2020,Loteria de Medellin,4538,1556,302,Secos
"2,020",9,21/09/2020,Loteria de Medellin,4540,6533,265,Secos
"2,020",9,21/09/2020,Loteria de Medellin,4540,2692,259,Secos
"2,020",9,7/09/2020,Loteria de Medellin,4538,2326,210,Secos
"2,020",9,21/09/2020,Loteria de Medellin,4540,3700,38,Secos
"2,020",9,28/09/2020,Loteria de Medellin,4541,3855,321,Secos
"2,020",9,14/09/2020,Loteria de Medellin,4539,7645,272,Secos
"2,020",9,14/09/2020,Loteria de Medellin,4539,8957,302,Secos
"2,020",9,21/09/2020,Loteria de Medellin,4540,2447,52,Secos
"2,020",9,28/09/2020,Loteria de Medellin,4541,3877,79,Secos
"2,020",9,7/09/2020,Loteria de Medellin,4538,4532,149,Secos
"2,020",9,14/09/2020,Loteria de Medellin,4539,3934,87,Secos
"2,020",9,28/09/2020,Loteria de Medellin,4541,2923,194,Secos
"2,020",9,14/09/2020,Loteria de Medellin,4539,3906,283,Secos
"2,020",9,14/09/2020,Loteria de Medellin,4539,2416,145,Secos
"2,020",9,28/09/2020,Loteria de Medellin,4541,3841,279,Secos
"2,020",9,21/09/2020,Loteria de Medellin,4540,7614,321,Secos
"2,020",9,28/09/2020,Loteria de Medellin,4541,8293,79,Secos
"2,020",10,4/10/2020,Loteria de Medellin,4542,7719,18,Secos
"2,020",10,13/10/2020,Loteria de Medellin,4543,7246,318,Secos
"2,020",10,13/10/2020,Loteria de Medellin,4543,238,200,Secos
"2,020",10,13/10/2020,Loteria de Medellin,4543,7647,115,Secos
"2,020",10,4/10/2020,Loteria de Medellin,4542,9859,142,Secos
"2,020",10,19/10/2020,Loteria de Medellin,4544,5966,43,Secos
"2,020",10,4/10/2020,Loteria de Medellin,4542,4821,191,Secos
"2,020",10,4/10/2020,Loteria de Medellin,4542,7359,188,Secos
"2,020",10,19/10/2020,Loteria de Medellin,4544,820,30,Secos
"2,020",10,19/10/2020,Loteria de Medellin,4544,775,183,Secos
"2,020",10,26/10/2020,Loteria de Medellin,4545,9854,81,Secos
"2,020",10,26/10/2020,Loteria de Medellin,4545,3802,16,Secos
"2,020",10,26/10/2020,Loteria de Medellin,4545,7097,279,Secos
"2,020",10,26/10/2020,Loteria de Medellin,4545,5178,239,Secos
"2,020",10,4/10/2020,Loteria de Medellin,4542,9118,177,Secos
"2,020",10,26/10/2020,Loteria de Medellin,4545,924,77,Secos
"2,020",10,19/10/2020,Loteria de Medellin,4544,1581,258,Secos
"2,020",10,13/10/2020,Loteria de Medellin,4543,591,137,Secos
"2,020",10,19/10/2020,Loteria de Medellin,4544,6096,30,Secos
"2,020",10,13/10/2020,Loteria de Medellin,4543,942,318,Secos
"2,020",11,17/11/2020,Loteria de Medellin,4548,8433,186,Secos
"2,020",11,17/11/2020,Loteria de Medellin,4548,8201,199,Secos
"2,020",11,17/11/2020,Loteria de Medellin,4548,1975,248,Secos
"2,020",11,12/11/2020,Loteria de Medellin,4547,8351,312,Secos
"2,020",11,3/11/2020,Loteria de Medellin,4546,8755,294,Secos
"2,020",11,24/11/2020,Loteria de Medellin,4549,4471,310,Secos
"2,020",11,24/11/2020,Loteria de Medellin,4549,7114,282,Secos
"2,020",11,12/11/2020,Loteria de Medellin,4547,7919,86,Secos
"2,020",11,3/11/2020,Loteria de Medellin,4546,8785,307,Secos
"2,020",11,3/11/2020,Loteria de Medellin,4546,7713,84,Secos
"2,020",11,24/11/2020,Loteria de Medellin,4549,4423,206,Secos
"2,020",11,24/11/2020,Loteria de Medellin,4549,970,136,Secos
"2,020",11,12/11/2020,Loteria de Medellin,4547,7635,267,Secos
