Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",1,8/01/2020,Loteria del Quindio,2695,8120,14,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,6220,31,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,4333,79,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,9275,99,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,4630,50,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,7562,65,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,2435,4,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,336,84,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,40,85,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,9521,12,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,8120,121,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,4634,63,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,8148,58,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,277,79,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,9801,88,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,9848,35,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,6016,24,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,899,32,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,3001,29,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,3742,75,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,5591,124,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,6030,78,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,6394,3,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,1885,30,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,437,0,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,7030,6,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,7241,61,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,7667,120,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,532,50,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,56,118,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,1395,4,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,1762,57,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,6065,108,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,3521,94,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,7395,32,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,4653,75,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,459,136,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,4314,57,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,1,79,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,3989,64,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,6760,2,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,888,22,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,3141,52,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,6050,8,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,9238,22,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,8533,8,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,6247,68,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,1771,122,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,431,61,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,419,12,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,5077,55,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,594,3,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,2666,69,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,8615,96,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,6326,37,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,4986,47,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,3646,14,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,1118,66,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,9921,16,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,4657,38,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,1355,119,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,8747,2,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,1027,105,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,5371,91,Secos
"2,020",1,31/01/2020,Loteria del Quindio,2699,2567,16,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,2648,8,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,3596,106,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,6727,84,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,3489,55,Secos
"2,020",1,8/01/2020,Loteria del Quindio,2695,236,57,Secos
