Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",6,1/06/2020,Loteria Santander,4759,4485,211,Secos
"2,020",6,1/06/2020,Loteria Santander,4759,5111,229,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,183,285,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,4355,263,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,4195,244,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,1692,342,Secos
"2,020",6,16/06/2020,Loteria Santander,4761,4267,119,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,6383,86,Secos
"2,020",6,16/06/2020,Loteria Santander,4761,447,131,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,751,251,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,5476,330,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,3400,251,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,7768,131,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,9058,99,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,4779,222,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,674,206,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,8082,299,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,1086,179,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,7088,200,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,209,183,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,7773,268,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,8107,230,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,8800,109,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,5394,251,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,33,167,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,9248,57,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,497,77,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,4639,40,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,2580,153,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,8780,186,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,4634,139,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,567,42,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,9813,175,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,4476,53,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,9819,256,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,805,216,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,5774,5,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,55,19,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,2011,5,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,6611,141,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,286,108,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,292,336,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,2226,189,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,7208,71,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,8679,185,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,6127,209,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,2790,326,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,7622,233,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,3820,148,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,5623,56,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,5686,72,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,2642,104,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,1073,81,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,4083,187,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,5665,291,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,3542,128,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,4585,232,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,2370,229,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,2464,45,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,4428,237,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,7649,332,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,1925,208,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,2078,295,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,1385,212,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,8885,84,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,484,147,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,21,14,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,4106,154,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,7015,249,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,7272,28,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,9271,113,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,4239,336,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,2029,94,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,3535,172,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,8795,167,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,2261,232,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,7692,27,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,1543,252,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,587,38,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,5908,129,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,529,89,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,7372,244,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,3256,154,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,9981,318,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,8189,70,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,9040,61,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,6913,308,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,3453,290,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,1187,273,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,8886,337,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,7111,206,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,527,171,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,9241,234,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,9554,57,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,9516,153,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,3298,173,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,9682,167,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,8392,251,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,4995,169,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,1888,197,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,5196,233,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,2385,81,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,6471,69,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,5309,68,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,8854,244,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,4448,201,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,5793,94,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,2572,168,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,7978,175,Secos
"2,020",8,18/08/2020,Loteria Santander,4770,7386,257,Secos
"2,020",8,18/08/2020,Loteria Santander,4770,660,200,Secos
"2,020",8,24/08/2020,Loteria Santander,4771,71,265,Secos
"2,020",8,1/08/2020,Loteria Santander,4768,2448,327,Secos
"2,020",8,18/08/2020,Loteria Santander,4770,6155,306,Secos
"2,020",8,24/08/2020,Loteria Santander,4771,6507,57,Secos
"2,020",8,24/08/2020,Loteria Santander,4771,1750,106,Secos
"2,020",8,18/08/2020,Loteria Santander,4770,4974,137,Secos
"2,020",8,18/08/2020,Loteria Santander,4770,4726,193,Secos
"2,020",8,24/08/2020,Loteria Santander,4771,2534,305,Secos
"2,020",8,1/08/2020,Loteria Santander,4768,1526,96,Secos
"2,020",8,18/08/2020,Loteria Santander,4770,9243,300,Secos
"2,020",8,1/08/2020,Loteria Santander,4768,4165,328,Secos
"2,020",8,24/08/2020,Loteria Santander,4771,854,21,Secos
"2,020",8,1/08/2020,Loteria Santander,4768,479,301,Secos
"2,020",8,1/08/2020,Loteria Santander,4768,7670,161,Secos
"2,020",8,1/08/2020,Loteria Santander,4768,4757,128,Secos
"2,020",8,18/08/2020,Loteria Santander,4770,60,164,Secos
"2,020",8,31/08/2020,Loteria Santander,4772,9723,251,Secos
"2,020",8,18/08/2020,Loteria Santander,4770,8792,337,Secos
"2,020",8,1/08/2020,Loteria Santander,4768,8799,74,Secos
"2,020",8,24/08/2020,Loteria Santander,4771,2311,19,Secos
