Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",6,17/06/2020,Loteria del Huila,4447,1885,47,Secos
"2,020",6,24/06/2020,Loteria del Huila,4448,6288,62,Secos
"2,020",7,8/07/2020,Loteria del Huila,4450,3962,105,Secos
"2,020",7,29/07/2020,Loteria del Huila,4453,1908,84,Secos
"2,020",7,15/07/2020,Loteria del Huila,4451,7611,74,Secos
"2,020",7,22/07/2020,Loteria del Huila,4452,7889,82,Secos
"2,020",7,1/07/2020,Loteria del Huila,4449,5124,117,Secos
"2,020",8,26/08/2020,Loteria del Huila,4457,4276,73,Secos
"2,020",8,13/08/2020,Loteria del Huila,4454,9838,135,Secos
"2,020",8,12/08/2020,Loteria del Huila,4455,7765,48,Secos
"2,020",8,19/08/2020,Loteria del Huila,4456,9505,134,Secos
"2,020",9,9/09/2020,Loteria del Huila,4459,9216,12,Secos
"2,020",9,16/09/2020,Loteria del Huila,4460,3524,102,Secos
"2,020",9,23/09/2020,Loteria del Huila,4461,5058,110,Secos
"2,020",9,30/09/2020,Loteria del Huila,4462,6862,74,Secos
"2,020",9,2/09/2020,Loteria del Huila,4458,1052,28,Secos
"2,020",10,14/10/2020,Loteria del Huila,4464,6420,116,Secos
"2,020",10,28/10/2020,Loteria del Huila,4466,3677,115,Secos
"2,020",10,21/10/2020,Loteria del Huila,4465,8448,15,Secos
"2,020",10,7/10/2020,Loteria del Huila,4463,6170,93,Secos
"2,020",11,26/11/2020,Loteria del Huila,4470,7338,38,Secos
"2,020",11,12/11/2020,Loteria del Huila,4468,6778,108,Secos
"2,020",11,4/11/2020,Loteria del Huila,4467,7669,21,Secos
"2,020",11,18/11/2020,Loteria del Huila,4469,7439,60,Secos
"2,020",12,8/12/2020,Loteria del Huila,4472,1475,77,Secos
"2,020",12,23/12/2020,Loteria del Huila,4474,9874,61,Secos
"2,020",12,16/12/2020,Loteria del Huila,4473,4037,17,Secos
"2,020",12,30/12/2020,Loteria del Huila,4475,2486,20,Secos
"2,020",12,2/12/2020,Loteria del Huila,4471,3758,113,Secos
"2,020",9,9/09/2020,Loteria del Huila,4459,3574,77,Secos
"2,020",9,2/09/2020,Loteria del Huila,4458,5456,78,Secos
