Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",1,13/01/2020,Loteria de Boyaca,4300,9647,226,Secos
"2,020",1,8/01/2020,Loteria de Boyaca,4299,8683,319,Secos
"2,020",1,20/01/2020,Loteria de Boyaca,4301,8393,280,Secos
"2,020",1,13/01/2020,Loteria de Boyaca,4300,1065,31,Secos
"2,020",1,13/01/2020,Loteria de Boyaca,4300,9635,211,Secos
"2,020",1,20/01/2020,Loteria de Boyaca,4301,4701,320,Secos
"2,020",1,8/01/2020,Loteria de Boyaca,4299,8229,63,Secos
"2,020",1,13/01/2020,Loteria de Boyaca,4300,1780,34,Secos
"2,020",1,8/01/2020,Loteria de Boyaca,4299,7962,293,Secos
"2,020",2,10/02/2020,Loteria de Boyaca,4304,5080,279,Secos
"2,020",2,17/02/2020,Loteria de Boyaca,4305,9103,261,Secos
"2,020",2,10/02/2020,Loteria de Boyaca,4304,9299,144,Secos
"2,020",2,17/02/2020,Loteria de Boyaca,4305,5029,250,Secos
"2,020",2,24/02/2020,Loteria de Boyaca,4306,8782,276,Secos
"2,020",2,10/02/2020,Loteria de Boyaca,4304,5205,273,Secos
"2,020",2,24/02/2020,Loteria de Boyaca,4306,9631,165,Secos
"2,020",2,10/02/2020,Loteria de Boyaca,4304,6895,362,Secos
"2,020",2,17/02/2020,Loteria de Boyaca,4305,8931,233,Secos
"2,020",2,24/02/2020,Loteria de Boyaca,4306,1930,356,Secos
"2,020",2,17/02/2020,Loteria de Boyaca,4305,6519,173,Secos
"2,020",2,17/02/2020,Loteria de Boyaca,4305,9462,342,Secos
"2,020",2,10/02/2020,Loteria de Boyaca,4304,3745,276,Secos
"2,020",2,3/02/2020,Loteria de Boyaca,4303,962,350,Secos
"2,020",2,24/02/2020,Loteria de Boyaca,4306,9994,212,Secos
"2,020",2,3/02/2020,Loteria de Boyaca,4303,9262,261,Secos
"2,020",2,24/02/2020,Loteria de Boyaca,4306,2335,137,Secos
"2,020",2,3/02/2020,Loteria de Boyaca,4303,3894,200,Secos
"2,020",2,3/02/2020,Loteria de Boyaca,4303,670,50,Secos
"2,020",2,3/02/2020,Loteria de Boyaca,4303,2638,246,Secos
"2,020",3,24/03/2020,Loteria de Boyaca,4310,8447,334,Secos
"2,020",3,12/03/2020,Loteria de Boyaca,4308,2188,64,Secos
"2,020",3,17/03/2020,Loteria de Boyaca,4309,520,265,Secos
"2,020",3,17/03/2020,Loteria de Boyaca,4309,1663,181,Secos
"2,020",3,24/03/2020,Loteria de Boyaca,4310,9470,395,Secos
"2,020",3,24/03/2020,Loteria de Boyaca,4310,8601,7,Secos
"2,020",3,17/03/2020,Loteria de Boyaca,4309,9656,173,Secos
"2,020",3,4/03/2020,Loteria de Boyaca,4307,3266,297,Secos
"2,020",3,12/03/2020,Loteria de Boyaca,4308,7888,234,Secos
"2,020",3,4/03/2020,Loteria de Boyaca,4307,451,270,Secos
"2,020",3,4/03/2020,Loteria de Boyaca,4307,9291,282,Secos
"2,020",3,12/03/2020,Loteria de Boyaca,4308,5921,222,Secos
"2,020",3,12/03/2020,Loteria de Boyaca,4308,8361,219,Secos
"2,020",3,17/03/2020,Loteria de Boyaca,4309,5779,215,Secos
"2,020",3,12/03/2020,Loteria de Boyaca,4308,102,21,Secos
"2,020",3,24/03/2020,Loteria de Boyaca,4310,3111,242,Secos
"2,020",3,4/03/2020,Loteria de Boyaca,4307,1630,45,Secos
"2,020",3,17/03/2020,Loteria de Boyaca,4309,7252,172,Secos
"2,020",3,4/03/2020,Loteria de Boyaca,4307,5248,205,Secos
"2,020",3,24/03/2020,Loteria de Boyaca,4310,1276,117,Secos
"2,020",5,18/05/2020,Loteria de Boyaca,4311,3327,192,Secos
"2,020",5,18/05/2020,Loteria de Boyaca,4311,7747,220,Secos
"2,020",5,25/05/2020,Loteria de Boyaca,4312,6491,154,Secos
"2,020",5,25/05/2020,Loteria de Boyaca,4312,6028,341,Secos
"2,020",5,25/05/2020,Loteria de Boyaca,4312,1537,89,Secos
"2,020",5,18/05/2020,Loteria de Boyaca,4311,444,233,Secos
"2,020",5,18/05/2020,Loteria de Boyaca,4311,4881,252,Secos
"2,020",5,25/05/2020,Loteria de Boyaca,4312,9185,301,Secos
"2,020",5,18/05/2020,Loteria de Boyaca,4311,4470,17,Secos
